marketplace_id,category_tree_id,category_id,category_name,conditions_json,fvf_rate,last_synced
EBAY_US,0,104730,Other Rock & Pop Artists E,,,2026-04-09
EBAY_US,0,260267,Blower Motors,,,2026-04-09
EBAY_US,0,261596,Ashtrays,,,2026-04-09
EBAY_US,0,260266,Vacuum Starters,,,2026-04-09
EBAY_US,0,260269,Pump Motors,,,2026-04-09
EBAY_US,0,260268,Permanent Magnet Motors,,,2026-04-09
EBAY_US,0,261599,Bird Houses,,,2026-04-09
EBAY_US,0,259299,Electrical Conduit,,,2026-04-09
EBAY_US,0,259298,Electrical Cable & Wire Staples,,,2026-04-09
EBAY_US,0,259297,Conduit Fitting & Accessories,,,2026-04-09
EBAY_US,0,259296,Cable Ties,,,2026-04-09
EBAY_US,0,259295,Cable Protectors,,,2026-04-09
EBAY_US,0,104728,Duran Duran,,,2026-04-09
EBAY_US,0,1048,Other Equestrian,,,2026-04-09
EBAY_US,0,104720,Posters,,,2026-04-09
EBAY_US,0,104726,Photos,,,2026-04-09
EBAY_US,0,104727,Posters,,,2026-04-09
EBAY_US,0,260270,Starter Motors,,,2026-04-09
EBAY_US,0,104724,Apparel,,,2026-04-09
EBAY_US,0,104725,Concert Memorabilia,,,2026-04-09
EBAY_US,0,13760,Pottery,,,2026-04-09
EBAY_US,0,127423,Madagascar,,,2026-04-09
EBAY_US,0,24410,Baseball-MLB,,,2026-04-09
EBAY_US,0,127421,Guinea,,,2026-04-09
EBAY_US,0,127420,Gabon,,,2026-04-09
EBAY_US,0,73382,Vintage Tuners & Tube Tuners,,,2026-04-09
EBAY_US,0,36407,Rollers & Curlers,,,2026-04-09
EBAY_US,0,127419,Egypt,,,2026-04-09
EBAY_US,0,13769,Medals,,,2026-04-09
EBAY_US,0,127418,Ivory Coast,,,2026-04-09
EBAY_US,0,127417,Congo,,,2026-04-09
EBAY_US,0,127414,Algeria,,,2026-04-09
EBAY_US,0,127413,South Africa (1961-Now),,,2026-04-09
EBAY_US,0,13763,Sculptures,,,2026-04-09
